date,product_id,sales_quantity
2022-03-28,9,59
2022-04-11,7,57
2022-01-08,6,54
2022-11-29,4,44
2022-07-19,2,52
2022-03-28,8,76
2022-02-12,6,16
2022-04-19,3,16
2022-06-01,7,81
2022-01-17,10,55
2022-05-13,7,61
2022-05-28,6,95
2022-10-04,2,79
2022-08-20,8,77
2022-11-10,1,40
2022-08-16,1,91
2022-05-19,6,21
2022-07-30,5,66
2022-01-28,9,8
2022-02-20,7,71
2022-09-18,2,10
2022-09-18,7,57
2022-12-16,3,4
2022-12-18,1,43
2022-01-08,8,100
2022-11-16,3,99
2022-05-18,8,63
2022-02-07,7,43
2022-04-21,2,67
2022-08-08,1,82
2022-12-03,7,51
2022-08-11,1,56
2022-05-16,6,43
2022-09-13,10,24
2022-12-26,10,96
2022-11-25,8,34
2022-02-18,7,59
2022-10-19,4,2
2022-11-20,1,2
2022-03-19,1,10
2022-04-15,4,23
2022-06-18,5,15
2022-08-05,7,76
2022-04-29,4,17
2022-07-09,10,82
2022-09-12,1,14
2022-09-23,10,81
2022-05-29,7,79
2022-06-13,2,76
2022-05-20,2,16
2022-12-13,8,32
2022-09-15,10,23
2022-09-26,10,34
2022-06-30,10,98
2022-06-09,5,16
2022-12-17,10,34
2022-10-15,2,71
2022-10-15,5,33
2022-08-14,8,68
2022-01-11,6,43
2022-01-10,3,64
2022-09-28,8,71
2022-09-30,9,18
2022-07-02,5,68
2022-06-02,2,61
2022-11-11,2,75
2022-11-30,7,20
2022-05-04,1,11
2022-04-24,10,79
2022-10-05,2,46
2022-08-01,10,64
2022-06-21,4,81
2022-10-15,1,98
2022-06-23,4,76
2022-04-23,10,28
2022-05-02,5,48
2022-02-01,9,35
2022-08-10,1,8
2022-04-29,5,91
2022-02-08,2,22
2022-09-25,9,24
2022-08-21,6,66
2022-01-18,2,95
2022-05-29,3,86
2022-05-29,8,64
2022-05-06,1,65
2022-10-29,3,14
2022-12-26,10,25
2022-08-26,1,100
2022-05-15,8,100
2022-05-31,1,3
2022-08-24,5,5
2022-08-12,4,65
2022-07-22,7,54
2022-09-13,5,19
2022-03-27,8,97
2022-05-30,1,54
2022-08-23,5,94
2022-12-11,4,76
2022-01-22,3,10
2022-12-14,5,98
2022-10-12,10,16
2022-09-26,3,46
2022-09-15,8,29
2022-01-29,3,15
2022-08-01,1,48
2022-10-10,9,11
2022-02-19,9,34
2022-04-05,6,36
2022-03-29,10,30
2022-02-13,1,99
2022-10-05,8,73
2022-06-20,2,82
2022-07-08,9,19
2022-12-19,8,68
2022-07-03,3,70
2022-01-03,5,33
2022-07-10,9,96
2022-04-28,1,80
2022-01-19,9,75
2022-01-23,4,22
2022-01-30,4,36
2022-10-22,4,23
2022-04-18,10,63
2022-10-08,9,26
2022-05-08,6,60
2022-08-17,8,95
2022-04-21,4,93
2022-05-16,3,5
2022-12-28,1,54
2022-07-05,10,38
2022-05-24,7,62
2022-03-13,4,25
2022-05-09,8,98
2022-12-30,3,12
2022-09-18,1,22
2022-01-03,5,9
2022-04-14,2,84
2022-08-12,3,29
2022-11-16,6,44
2022-12-28,3,93
2022-12-20,3,27
2022-01-10,6,55
2022-10-29,5,81
2022-08-19,10,5
2022-08-07,9,52
2022-03-07,1,13
2022-04-22,3,42
2022-01-13,3,15
2022-03-27,6,79
2022-08-22,8,18
2022-03-31,3,50
2022-11-10,3,2
2022-02-23,6,87
2022-01-12,8,13
2022-07-28,6,68
2022-01-14,10,47
2022-05-01,3,89
2022-01-20,4,75
2022-03-16,1,50
2022-08-31,8,12
2022-08-11,4,13
2022-03-11,6,9
2022-11-08,3,59
2022-07-30,6,45
2022-04-11,9,70
2022-07-05,9,43
2022-05-12,10,74
2022-04-21,3,23
2022-05-12,3,79
2022-01-20,4,45
2022-01-24,7,23
2022-08-15,3,34
2022-06-03,10,16
2022-10-20,8,63
2022-08-18,8,51
2022-11-06,6,32
2022-12-25,4,38
2022-07-21,5,56
2022-02-07,2,69
2022-09-17,6,17
2022-07-07,3,86
2022-02-26,6,39
2022-01-20,5,41
2022-09-30,2,48
2022-04-29,5,82
2022-03-12,5,28
2022-01-04,9,77
2022-08-09,8,50
2022-01-14,7,1
2022-01-03,3,50
2022-08-04,10,19
2022-08-17,4,98
2022-12-02,6,59
2022-07-05,3,68
2022-02-24,9,67
2022-09-11,8,41
2022-01-24,6,10
2022-06-11,4,28
2022-06-07,7,34
2022-03-23,3,39
2022-06-08,10,83
2022-07-07,8,56
2022-03-01,1,52
2022-11-01,3,100
2022-11-15,5,3
2022-07-30,5,23
2022-06-01,10,17
2022-04-19,2,71
2022-03-17,10,26
2022-01-30,8,18
2022-11-10,5,46
2022-04-27,7,70
2022-12-22,7,31
2022-07-11,5,93
2022-01-19,8,9
2022-06-22,9,35
2022-08-16,4,81
2022-12-16,4,60
2022-07-02,8,76
2022-04-23,1,63
2022-07-02,4,100
2022-05-26,6,52
2022-11-15,4,48
2022-04-26,6,61
2022-04-23,5,24
2022-09-08,9,74
2022-09-08,10,58
2022-10-30,9,64
2022-11-09,4,30
2022-04-28,4,29
2022-10-28,8,10
2022-06-10,10,39
2022-07-17,4,55
2022-09-17,2,28
2022-05-28,2,18
2022-08-28,1,41
2022-02-16,5,81
2022-07-17,6,75
2022-02-16,9,65
2022-03-19,5,81
2022-05-04,6,100
2022-03-16,6,100
2022-12-25,3,46
2022-05-17,4,60
2022-03-31,1,9
2022-11-21,4,45
2022-03-02,1,60
2022-05-18,5,28
2022-02-19,8,97
2022-09-16,8,3
2022-04-17,5,51
2022-04-23,10,8
2022-12-16,2,70
2022-09-11,6,59
2022-04-28,1,61
2022-07-17,7,58
2022-12-03,4,70
2022-12-31,5,93
2022-02-20,6,12
2022-09-02,1,9
2022-02-04,9,49
2022-10-29,10,83
2022-03-10,4,17
2022-12-15,8,54
2022-11-16,5,44
2022-02-18,8,32
2022-03-15,1,35
2022-07-11,8,78
2022-09-18,4,49
2022-12-22,2,54
2022-03-11,6,16
2022-03-31,2,85
2022-09-17,5,12
2022-05-06,2,88
2022-08-19,3,98
2022-10-22,6,8
2022-05-09,1,21
2022-10-07,6,48
2022-11-09,3,8
2022-04-10,7,28
2022-11-22,2,80
2022-10-24,6,10
2022-07-01,8,52
2022-06-23,1,15
2022-11-12,9,4
2022-12-30,5,90
2022-07-07,5,79
2022-02-26,5,100
2022-01-31,6,96
2022-03-25,2,62
2022-06-01,6,4
2022-02-05,4,41
2022-08-01,8,73
2022-12-30,9,99
2022-04-16,9,55
2022-12-08,8,28
2022-08-08,3,47
2022-06-12,10,9
2022-08-08,4,2
2022-09-27,1,67
2022-04-30,9,48
2022-12-02,5,69
2022-07-01,6,74
2022-04-16,3,28
2022-08-05,10,79
2022-07-24,8,14
2022-03-11,7,46
2022-02-13,1,87
2022-11-25,10,13
2022-10-28,5,16
2022-08-16,10,94
2022-07-03,9,40
2022-04-17,6,72
2022-03-25,8,81
2022-12-04,10,30
2022-09-07,1,81
2022-12-29,10,99
2022-01-21,7,65
2022-07-15,3,58
2022-06-27,9,88
2022-01-07,6,48
2022-03-11,5,49
2022-05-07,8,89
2022-06-09,8,2
2022-09-05,3,89
2022-07-22,2,14
2022-05-28,2,97
2022-05-23,5,17
2022-07-18,10,31
2022-06-03,7,10
2022-05-22,8,70
2022-11-09,10,89
2022-06-14,8,37
2022-11-10,8,64
2022-01-21,10,30
2022-03-23,3,34
2022-03-10,2,18
2022-05-11,4,88
2022-03-28,1,63
2022-08-06,3,49
2022-11-01,9,56
2022-12-11,7,91
2022-12-07,7,58
2022-06-10,1,27
2022-06-27,7,55
2022-04-27,10,85
2022-07-15,7,19
2022-11-23,4,23
2022-03-27,7,47
2022-10-16,8,79
2022-03-22,3,66
2022-06-01,10,99
2022-03-02,2,51
2022-03-02,7,84
2022-12-20,5,28
2022-01-28,5,57
2022-02-12,5,58
2022-06-18,7,15
2022-03-27,9,16
2022-06-26,8,97
2022-01-17,6,47
2022-04-08,7,63
2022-07-17,9,12
2022-04-08,6,43
2022-03-06,1,84
2022-11-26,4,29
2022-12-07,8,49
2022-01-05,7,3
2022-01-02,3,69
2022-01-22,10,60
2022-04-22,3,66
2022-02-26,3,87
2022-03-07,1,90
2022-11-26,10,26
2022-04-08,1,71
2022-05-24,6,74
2022-05-05,1,69
2022-06-16,5,47
2022-03-27,4,76
2022-03-17,5,96
2022-12-10,7,42
2022-10-21,6,31
2022-02-28,9,22
2022-05-18,6,17
2022-04-09,9,84
2022-07-11,4,20
2022-08-31,1,8
2022-11-15,1,98
2022-02-18,10,49
2022-02-01,7,87
2022-10-04,3,38
2022-01-20,2,53
2022-06-03,6,28
2022-03-09,6,77
2022-08-02,7,29
2022-05-23,5,72
2022-08-20,8,11
2022-08-01,7,47
2022-03-20,2,45
2022-08-02,1,18
2022-04-26,9,50
2022-04-02,5,89
2022-09-27,5,49
2022-06-17,10,22
2022-02-27,4,45
2022-10-11,2,61
2022-01-26,5,99
2022-03-07,2,93
2022-09-05,7,21
2022-09-11,9,71
2022-02-13,9,61
2022-04-07,6,76
2022-02-11,1,36
2022-08-15,6,24
2022-09-19,5,32
2022-06-16,4,91
2022-10-06,6,96
2022-03-30,6,59
2022-06-27,6,96
2022-07-16,2,96
2022-11-03,7,90
2022-09-24,4,75
2022-09-25,9,82
2022-03-15,10,5
2022-01-08,2,16
2022-10-24,5,11
2022-06-13,4,35
2022-03-26,9,75
2022-03-13,4,42
2022-02-24,8,87
2022-02-16,8,98
2022-08-26,6,81
2022-04-14,6,10
2022-07-29,8,82
2022-02-11,10,8
2022-11-12,9,26
2022-09-25,5,3
2022-09-20,1,59
2022-12-02,1,88
2022-12-31,2,3
2022-09-16,10,38
2022-10-10,10,2
2022-04-24,5,99
2022-12-29,4,17
2022-02-09,1,73
2022-08-08,4,36
2022-05-09,4,86
2022-01-08,10,95
2022-04-11,4,98
2022-06-25,1,88
2022-04-17,9,73
2022-04-11,3,2
2022-09-17,4,85
2022-09-03,5,34
2022-10-02,7,27
2022-02-01,6,37
2022-05-17,5,71
2022-01-12,8,22
2022-10-29,1,68
2022-01-16,7,14
2022-05-09,6,98
2022-03-04,5,23
2022-04-19,7,44
2022-01-21,3,89
2022-06-07,1,65
2022-09-26,9,79
2022-06-11,2,96
2022-09-17,10,78
2022-04-12,3,61
2022-08-11,8,85
2022-02-28,10,55
2022-09-04,9,71
2022-05-08,3,100
2022-10-10,6,85
2022-11-21,7,50
2022-01-25,1,12
2022-05-11,7,79
2022-12-19,4,15
2022-07-15,5,17
2022-10-08,8,34
2022-06-03,4,35
2022-05-13,4,39
2022-08-15,8,78
2022-07-08,5,55
2022-09-22,6,59
2022-05-14,5,5
2022-07-30,1,30
2022-03-01,7,4
2022-12-30,6,15
2022-12-30,2,35
2022-08-01,7,74
2022-08-04,6,55
2022-08-14,5,66
2022-05-11,8,60
2022-03-17,5,24
2022-10-13,2,92
2022-10-04,6,22
2022-06-05,1,44
2022-09-05,5,32
2022-08-06,6,95
2022-07-09,7,83
2022-06-12,2,51
2022-06-29,1,85
2022-02-03,6,3
2022-02-10,3,70
2022-11-03,5,32
2022-12-04,2,2
2022-11-10,1,88
2022-03-16,1,59
2022-10-06,4,91
2022-06-25,10,73
2022-05-30,2,77
2022-09-30,1,14
2022-11-21,6,51
2022-04-18,4,11
2022-05-19,10,78
2022-12-16,7,80
2022-09-28,6,10
2022-12-13,5,84
2022-10-16,10,80
2022-07-31,2,58
2022-09-29,5,34
2022-03-07,9,80
2022-09-05,9,78
2022-06-05,2,53
2022-02-16,7,28
2022-07-20,10,18
2022-05-28,4,26
2022-05-04,3,7
2022-01-01,1,45
2022-09-04,3,98
2022-12-09,9,45
2022-05-08,9,71
2022-07-10,7,97
2022-03-08,3,35
2022-01-04,3,52
2022-10-30,4,21
2022-10-21,7,28
2022-05-23,7,96
2022-07-10,2,44
2022-01-21,5,80
2022-08-15,7,56
2022-11-09,7,10
2022-04-27,6,23
2022-10-29,10,48
2022-05-22,10,52
2022-02-08,8,15
2022-12-21,3,55
2022-09-09,1,43
2022-11-29,3,50
2022-07-26,2,6
2022-07-29,2,33
2022-04-25,2,62
2022-08-13,5,55
2022-05-14,1,39
2022-09-08,10,12
2022-08-07,4,100
2022-04-01,10,31
2022-12-20,5,74
2022-02-15,2,53
2022-02-07,5,34
2022-05-22,10,41
2022-04-10,4,10
2022-11-24,8,52
2022-07-09,1,75
2022-02-04,5,57
2022-05-27,10,78
2022-01-30,1,3
2022-11-30,10,57
2022-03-25,10,33
2022-10-08,4,7
2022-12-10,8,4
2022-09-27,1,39
2022-06-03,2,48
2022-04-12,1,74
2022-08-03,7,79
2022-05-30,2,16
2022-03-24,1,38
2022-04-20,6,4
2022-10-02,6,4
2022-07-20,10,100
2022-10-11,2,27
2022-06-22,1,86
2022-11-23,10,86
2022-07-25,3,17
2022-03-04,10,98
2022-03-14,5,96
2022-09-08,6,70
2022-05-04,3,54
2022-05-01,9,97
2022-10-02,5,8
2022-04-30,2,53
2022-11-13,10,100
2022-06-13,6,5
2022-10-13,8,69
2022-09-22,6,47
2022-11-16,4,74
2022-06-10,6,40
2022-11-04,8,7
2022-03-30,8,12
2022-05-22,10,94
2022-07-22,2,25
2022-11-05,8,28
2022-08-15,6,43
2022-11-30,2,77
2022-08-10,1,47
2022-02-10,6,49
2022-07-15,7,86
2022-03-09,10,54
2022-09-21,5,18
2022-01-02,10,27
2022-12-27,8,72
2022-05-05,9,6
2022-04-20,4,75
2022-03-27,7,93
2022-04-30,8,69
2022-05-07,6,71
2022-09-12,2,22
2022-07-02,7,59
2022-01-16,9,47
2022-03-03,5,68
2022-06-07,2,32
2022-09-25,4,83
2022-02-04,3,97
2022-09-24,4,1
2022-03-05,10,54
2022-02-19,7,46
2022-09-12,10,41
2022-05-29,8,41
2022-11-21,1,8
2022-10-31,8,32
2022-10-03,5,30
2022-12-23,7,46
2022-06-21,1,92
2022-07-20,2,52
2022-11-20,1,96
2022-02-04,5,89
2022-08-04,6,98
2022-03-06,10,61
2022-01-08,9,97
2022-10-28,8,13
2022-12-09,7,89
2022-11-28,5,40
2022-03-17,3,61
2022-06-23,9,44
2022-02-16,5,62
2022-01-15,3,44
2022-12-27,3,48
2022-05-27,3,74
2022-01-26,6,59
2022-11-04,1,57
2022-04-03,4,95
2022-08-20,8,11
2022-01-21,3,25
2022-11-03,5,61
2022-02-07,2,46
2022-10-03,2,54
2022-06-06,7,34
2022-06-28,10,84
2022-05-12,3,7
2022-11-07,5,97
2022-12-14,3,62
2022-01-28,6,57
2022-09-17,10,99
2022-03-17,3,93
2022-03-08,8,76
2022-12-08,2,5
2022-07-13,3,76
2022-06-11,8,93
2022-12-13,8,35
2022-12-27,1,84
2022-09-14,8,37
2022-03-13,10,60
2022-03-28,2,65
2022-09-19,7,16
2022-08-02,6,30
2022-06-02,2,73
2022-07-29,5,42
2022-03-02,7,61
2022-09-25,8,74
2022-09-19,3,77
2022-08-06,1,48
2022-10-10,7,62
2022-05-16,5,84
2022-12-28,5,93
2022-04-03,7,64
2022-04-19,1,57
2022-08-29,8,68
2022-12-21,10,46
2022-05-22,5,28
2022-10-18,8,77
2022-08-25,10,3
2022-12-06,10,37
2022-11-08,5,48
2022-06-26,7,19
2022-05-21,10,92
2022-07-08,3,83
2022-02-18,2,17
2022-10-29,6,82
2022-07-09,5,82
2022-05-16,9,87
2022-02-12,10,40
2022-12-19,4,50
2022-03-31,3,73
2022-10-22,9,29
2022-12-07,8,51
2022-09-02,6,42
2022-07-11,1,29
2022-11-14,10,66
2022-04-16,1,17
2022-12-29,6,31
2022-11-06,3,92
2022-08-21,3,52
2022-09-22,6,39
2022-12-10,3,60
2022-02-06,10,94
2022-11-01,6,99
2022-02-10,5,51
2022-01-17,4,84
2022-12-10,8,16
2022-10-04,2,98
2022-11-03,7,14
2022-02-28,4,90
2022-07-02,2,84
2022-02-10,7,42
2022-02-08,1,51
2022-07-11,4,24
2022-09-24,9,82
2022-05-27,4,43
2022-11-29,3,73
2022-05-07,10,19
2022-02-15,10,84
2022-02-14,2,61
2022-01-01,3,94
2022-06-17,1,63
2022-04-18,10,26
2022-01-19,8,95
2022-11-28,1,35
2022-03-13,3,67
2022-04-19,3,56
2022-09-25,2,40
2022-08-28,5,29
2022-10-28,10,6
2022-03-31,3,52
2022-04-13,3,1
2022-09-07,8,52
2022-01-08,4,24
2022-06-02,4,34
2022-12-13,3,7
2022-06-23,1,75
2022-12-09,8,11
2022-06-07,1,36
2022-08-03,7,20
2022-06-26,5,63
2022-06-24,4,80
2022-12-06,4,63
2022-12-04,8,69
2022-05-26,6,88
2022-11-20,1,30
2022-06-10,10,30
2022-05-07,8,97
2022-03-23,2,84
2022-05-27,6,22
2022-08-27,9,61
2022-03-25,1,21
2022-04-23,6,37
2022-08-13,8,27
2022-11-28,10,35
2022-08-31,2,38
2022-05-23,5,60
2022-02-10,6,70
2022-09-15,5,32
2022-10-12,3,80
2022-04-15,4,92
2022-07-21,7,80
2022-11-03,4,27
2022-11-27,9,3
2022-09-23,10,49
2022-07-29,2,85
2022-02-20,5,30
2022-04-28,8,22
2022-07-20,5,19
2022-02-08,10,31
2022-01-28,8,20
2022-09-16,8,19
2022-03-25,9,2
2022-06-04,10,40
2022-04-27,6,39
2022-01-02,4,91
2022-04-03,3,72
2022-06-15,5,54
2022-12-16,6,27
2022-10-23,3,79
2022-09-15,2,12
2022-03-22,7,78
2022-09-25,5,71
2022-08-23,9,17
2022-11-17,3,90
2022-11-07,8,84
2022-10-28,6,10
2022-12-23,4,19
2022-08-01,9,82
2022-03-03,5,30
2022-02-18,10,30
2022-05-07,6,25
2022-08-11,9,88
2022-10-06,7,74
2022-10-21,5,66
2022-10-11,2,96
2022-10-04,4,35
2022-04-17,2,51
2022-05-26,3,71
2022-04-09,10,71
2022-03-14,3,27
2022-05-02,4,10
2022-01-30,6,97
2022-07-07,3,43
2022-12-30,10,55
2022-12-20,1,71
2022-10-15,1,6
2022-07-14,9,6
2022-06-05,9,77
2022-06-21,5,48
2022-12-01,9,77
2022-02-10,7,2
2022-03-04,9,83
2022-01-23,7,51
2022-12-26,9,61
2022-03-16,2,19
2022-02-17,8,2
2022-06-09,7,51
2022-11-09,6,26
2022-04-28,5,70
2022-04-10,4,20
2022-06-16,7,23
2022-10-17,3,54
2022-06-05,8,15
2022-01-07,2,6
2022-07-15,1,92
2022-02-25,2,35
2022-11-17,9,75
2022-07-12,5,8
2022-02-16,8,57
2022-05-28,3,50
2022-10-02,7,49
2022-06-06,2,88
2022-07-21,8,21
2022-05-06,7,36
2022-11-01,5,71
2022-10-21,4,69
2022-03-05,1,58
2022-11-21,5,63
2022-06-25,9,93
2022-04-26,10,16
2022-07-23,4,6
2022-11-17,9,78
2022-01-31,2,52
2022-04-23,4,2
2022-12-31,9,89
2022-11-21,4,95
2022-12-10,5,77
2022-03-08,8,18
2022-03-16,1,81
2022-02-14,1,92
2022-09-17,9,76
2022-06-03,9,35
2022-06-04,4,86
2022-12-29,2,39
2022-08-22,9,1
2022-02-20,4,37
2022-11-02,6,21
2022-09-19,1,1
2022-11-11,9,4
2022-05-05,5,96
2022-09-02,3,58
2022-01-30,4,1
2022-05-02,1,13
2022-05-05,9,46
2022-02-06,8,47
2022-06-19,4,81
2022-05-04,2,76
2022-12-23,9,7
2022-02-04,4,51
2022-03-28,9,3
2022-05-14,10,50
2022-07-15,3,26
2022-10-01,7,31
2022-07-20,7,100
2022-10-12,10,62
2022-03-18,4,26
2022-02-28,2,67
2022-05-06,9,55
2022-04-19,4,28
2022-08-12,8,44
2022-10-05,2,81
2022-03-09,8,38
2022-03-10,10,30
2022-06-14,5,66
2022-11-01,7,8
2022-06-11,7,14
2022-12-31,9,99
2022-12-08,3,62
2022-11-05,10,75
2022-12-09,4,63
2022-02-11,10,79
2022-12-20,4,66
2022-04-19,10,96
2022-02-20,5,40
2022-09-07,6,13
2022-12-07,3,17
2022-01-21,4,15
2022-10-27,3,33
2022-05-19,2,16
2022-12-25,10,13
2022-11-20,9,86
2022-04-02,1,23
2022-10-07,2,36
2022-05-05,8,43
2022-04-21,7,50
2022-12-20,1,74
2022-05-19,5,81
2022-09-30,10,94
2022-04-09,6,13
2022-09-09,5,30
2022-12-04,4,57
2022-04-14,1,30
2022-08-02,7,71
2022-09-06,9,10
2022-06-01,6,99
2022-09-07,3,66
2022-10-02,10,94
2022-06-14,4,83
2022-12-07,10,39
2022-01-08,5,37
2022-10-11,1,3
2022-01-05,5,89
2022-05-25,1,34
2022-04-11,9,86
2022-06-13,7,38
2022-05-27,3,14
2022-03-05,9,64
2022-04-01,2,39
2022-04-27,7,54
2022-12-20,9,2
2022-09-24,6,96
2022-11-06,10,43
2022-06-22,5,53
2022-02-16,7,3
2022-05-20,6,41
2022-09-03,5,8
2022-05-29,2,90
2022-09-03,8,96
2022-01-05,7,75
2022-07-03,6,63
2022-01-20,5,65
2022-02-15,5,79
2022-01-12,9,4
2022-03-11,1,68
2022-01-17,9,92
2022-05-27,6,10
2022-06-03,4,75
2022-10-31,10,50
2022-04-18,7,23
2022-08-24,9,61
2022-11-04,5,47
2022-12-18,5,3
2022-03-11,8,17
2022-07-02,7,22
2022-09-07,8,91
2022-08-16,10,16
2022-04-12,2,80
2022-03-16,9,3
2022-08-04,3,52
2022-07-22,6,33
2022-07-11,6,42
2022-09-06,2,2
2022-08-30,7,39
2022-06-28,9,46
2022-08-07,10,48
2022-03-23,1,27
2022-04-02,8,15
2022-06-24,2,7
2022-08-27,1,57
2022-09-17,8,42
2022-12-31,2,9
2022-06-12,6,6
2022-02-17,6,57
2022-11-25,5,76
2022-11-24,8,30
2022-04-26,3,55
2022-12-03,10,84
2022-12-03,4,84
2022-08-13,7,54
2022-12-18,7,27
2022-11-24,8,84
2022-05-27,2,59
2022-03-04,2,7
2022-10-21,4,40
2022-11-19,10,94
2022-11-21,9,72
2022-01-13,10,2
2022-07-08,9,14
2022-10-14,4,10
2022-07-27,9,50
2022-04-24,3,18
2022-01-22,5,18
2022-12-15,10,16
2022-08-02,9,52
2022-06-20,6,69
2022-11-19,3,52
2022-02-23,10,31
2022-10-25,9,84
2022-11-16,6,23
2022-05-06,4,96
2022-10-04,4,42
2022-07-23,8,81
2022-07-13,7,62
2022-06-18,1,77
2022-06-01,6,50
2022-02-04,8,77
2022-07-03,3,81
2022-10-13,9,15
2022-02-26,10,90
2022-08-10,2,44
2022-10-30,6,92
2022-06-12,1,42
2022-01-19,2,45
2022-09-21,5,94
2022-10-09,1,35
2022-04-23,8,22
2022-11-23,1,74
2022-01-30,9,75
2022-05-15,10,38
2022-03-08,3,97
2022-03-06,2,70
2022-10-19,1,64
2022-01-25,9,7
2022-02-06,4,44
2022-01-01,1,76
2022-02-06,1,7
2022-05-21,7,66
2022-08-20,2,60
2022-05-16,7,1
2022-07-07,7,62
2022-05-08,10,87
2022-07-20,9,89
2022-05-07,7,18
2022-09-14,1,7
2022-06-13,8,54
2022-02-04,8,67
2022-07-13,4,93
2022-07-10,8,10
2022-04-14,4,61
2022-01-23,8,59
2022-09-22,5,59
2022-10-17,4,69
2022-09-17,6,63
2022-12-24,2,98
2022-03-16,2,8
2022-12-21,2,78
2022-03-13,9,55
2022-09-16,10,6
2022-07-07,3,1
2022-06-22,10,56
2022-10-17,4,97
2022-02-14,10,75
2022-03-02,8,88
2022-03-24,4,10
2022-05-03,10,23
2022-12-24,10,16
2022-01-16,7,16
2022-03-07,5,56
2022-05-25,9,95
2022-06-11,4,6
2022-08-22,3,30
2022-05-24,2,63
2022-12-24,1,1
2022-07-07,6,51
2022-11-18,10,89
2022-01-13,2,46
2022-07-03,8,21
2022-04-21,6,99
2022-10-17,5,38
2022-10-22,2,69
2022-08-03,7,63
2022-04-30,2,50
2022-02-24,5,12
2022-01-27,2,69
2022-04-28,10,73
2022-08-09,2,44
2022-08-19,7,52
2022-02-22,9,9
2022-10-22,5,99
2022-11-17,7,65
2022-08-21,4,10
2022-06-07,2,46
2022-09-26,3,100
2022-01-21,2,58
2022-02-22,5,37
2022-10-02,6,52
2022-11-09,7,99
2022-10-08,3,81
2022-08-02,4,13
2022-01-31,8,6
2022-12-03,4,58
2022-07-02,7,48
2022-01-23,6,32
2022-02-01,7,11
2022-03-15,1,81
2022-01-10,3,5
2022-02-23,6,6
2022-02-21,3,74
2022-05-28,7,97
2022-06-09,9,94
2022-01-14,3,21
2022-06-27,1,42
2022-02-22,10,81
2022-12-01,6,27
2022-01-22,1,3
2022-01-30,1,60
2022-07-10,8,93
2022-09-17,9,66
2022-07-24,2,93
2022-02-28,9,49
2022-09-21,5,100
2022-01-12,8,34
2022-04-29,7,37
2022-10-17,7,42
2022-12-04,4,65
2022-09-05,2,60
2022-12-20,5,90
2022-05-07,3,1
2022-03-16,9,59
2022-12-27,6,4
2022-07-23,1,14
2022-02-18,3,18
2022-03-20,4,34
2022-08-29,9,1
2022-12-15,6,53
2022-06-03,4,22
2022-10-01,1,80
2022-04-06,8,61
2022-08-02,2,22
2022-10-21,8,50
2022-07-28,6,16
2022-12-09,8,28
2022-03-29,6,92
2022-11-02,5,86
2022-09-21,5,70
2022-11-21,10,89
2022-11-16,10,42
2022-06-06,8,66
2022-06-05,7,71
2022-05-19,8,81
2022-05-01,8,35
2022-03-06,7,20
2022-04-17,2,2
2022-05-27,9,7
2022-05-17,7,96
2022-06-11,6,49
2022-04-10,9,83
2022-12-04,1,76
2022-11-03,2,9
2022-05-21,1,27
2022-03-24,10,78
2022-06-26,3,2
2022-07-17,5,85
2022-04-22,1,68
2022-02-25,4,60
2022-06-28,8,85
2022-07-05,6,86
2022-08-06,1,49
2022-11-12,1,2
2022-08-05,3,17
2022-04-30,10,83
2022-06-24,8,88
2022-01-23,8,20
2022-08-01,3,76
2022-08-23,7,89
2022-01-13,3,87
2022-04-11,4,98
2022-01-24,9,32
2022-12-30,4,51
2022-01-11,3,88
2022-09-30,5,42
2022-10-08,7,63
2022-04-04,5,89
2022-07-20,4,61
2022-01-21,8,62
2022-12-06,4,3
2022-07-30,2,89
2022-05-20,10,92
2022-10-20,6,76
2022-10-25,2,26
2022-04-11,3,48
2022-10-31,1,8
2022-12-25,5,5
2022-01-28,9,11
2022-02-10,2,42
2022-12-21,7,99
2022-10-30,5,91
2022-05-26,2,41
2022-09-13,8,19
2022-08-15,6,48
2022-08-24,4,53
2022-12-27,4,55
2022-01-13,2,61
2022-07-29,3,32
2022-08-17,7,46
2022-04-10,3,92
2022-01-31,5,36
2022-01-16,10,18
2022-05-17,6,74
2022-11-25,6,96
2022-06-15,4,18
2022-11-06,6,12
2022-04-10,3,72
2022-04-19,7,97
2022-12-09,7,46
2022-06-22,4,55
2022-08-25,2,38
2022-06-11,7,78
2022-08-04,3,2
2022-09-21,1,9
2022-09-20,2,5
2022-10-19,10,98
2022-10-01,9,19
2022-01-03,8,71
2022-01-28,6,39
2022-11-22,6,42
2022-05-29,1,17
2022-01-28,2,63
2022-11-06,4,90
2022-03-06,3,46
2022-12-22,1,91
2022-01-21,8,92
2022-09-09,7,20
2022-08-23,4,70
2022-08-15,9,8
2022-01-13,4,96
2022-11-09,1,19
2022-02-18,10,32
2022-04-28,1,19
2022-02-23,1,24
2022-05-18,1,24
2022-02-22,4,56
2022-02-13,1,81
2022-10-30,2,18
2022-02-22,4,12
2022-03-15,7,41
2022-02-15,2,87
2022-01-13,8,48
2022-06-14,7,82
2022-04-12,9,64
2022-10-07,6,16
2022-09-15,4,80
2022-12-03,6,100
2022-12-22,4,23
2022-05-18,7,86
2022-06-12,9,39
2022-04-21,3,33
2022-04-12,3,24
2022-01-17,2,61
2022-09-25,1,55
2022-07-01,1,61
2022-01-24,3,84
2022-01-29,7,97
2022-06-20,9,95
2022-08-16,2,40
2022-07-07,7,58
